entry_time,exit_time,direction,entry,exit,sl,target,exit_reason,pnl_r,pnl_dollars,equity_after
1758464700,1758465600,short,115607.5,115522.68275,115692.31725,115437.86550000001,SL,1.0,139.25,14064.41
1758466500,1758473100,short,115545.0,115218.34950000001,115708.32525,115218.34950000001,Target,2.0,281.29,14345.7
1758473700,1758474600,short,115199.0,115347.14474999999,115347.14474999999,114902.71050000002,SL,-1.0,-143.46,14202.24
1758483600,1758485700,short,115431.5,115431.5,115541.24174999999,115212.01650000003,SL,0.0,0.0,14202.24
1758515400,1758517500,long,114511.5,114314.31425000001,114314.31425000001,114905.87149999998,SL,-1.0,-142.02,14060.22
1758517800,1758518400,short,114330.0,114440.1915,114440.1915,114109.617,SL,-1.0,-140.6,13919.62
1758540000,1758541200,long,112877.0,112729.607,112729.607,113171.786,SL,-1.0,-139.2,13780.42
1758541500,1758542400,long,112807.0,112675.634,112675.634,113069.73199999999,SL,-1.0,-137.8,13642.62
1758548400,1758548700,short,112744.5,112538.05275,112950.94725,112331.6055,SL,1.0,136.43,13779.04
1758558000,1758561600,short,112661.0,112427.581,112894.419,112194.16200000001,SL,1.0,137.79,13916.83
1758568800,1758569400,long,112541.0,112401.27125,112401.27125,112820.45749999999,SL,-1.0,-139.17,13777.67
1758576000,1758585600,long,112742.0,112536.7035,112536.7035,113152.593,SL,-1.0,-137.78,13639.89
1758594600,1758595800,short,112091.0,111809.34175,112372.65825,111527.68350000001,SL,1.0,136.4,13776.29
1758597000,1758597300,short,111609.5,111908.92649999999,111908.92649999999,111010.64700000003,SL,-1.0,-137.76,13638.52
1758602700,1758607200,long,112233.5,112588.96699999999,111878.03300000001,112944.43399999998,SL,1.0,136.39,13774.91
1758608700,1758614700,long,112801.0,112991.83325,112610.16675,113182.66649999999,SL,1.0,137.75,13912.66
1758618000,1758619200,long,113080.5,113080.5,112942.50050000001,113356.49899999998,SL,0.0,0.0,13912.66
1758621600,1758636300,short,112834.5,113058.50099999999,113058.50099999999,112386.49800000002,SL,-1.0,-139.13,13773.53
1758642900,1758643500,short,112798.5,112656.558,112940.442,112514.61600000001,SL,1.0,137.74,13911.27
1758643800,1758644400,short,112756.0,112756.0,112950.447,112367.106,SL,0.0,0.0,13911.27
1758651900,1758654300,short,111901.0,111901.0,112156.55025,111389.8995,SL,0.0,0.0,13911.27
1758656400,1758657600,short,111700.0,111700.0,111883.91399999999,111332.17200000002,SL,0.0,0.0,13911.27
1758659400,1758659700,short,111649.5,111649.5,111817.38075,111313.7385,SL,0.0,0.0,13911.27
1758663000,1758663300,long,111930.0,112079.911,111855.0445,112079.911,Target,2.0,278.23,14189.49
1758663600,1758665700,long,112061.5,112061.5,111946.49875000001,112291.50249999997,SL,0.0,0.0,14189.49
1758683700,1758684000,short,112103.5,111966.90800000001,112240.09199999999,111830.31600000002,SL,1.0,141.89,14331.39
1758685800,1758687000,short,111722.0,111516.06400000001,111927.93599999999,111310.12800000003,SL,1.0,143.31,14474.7
1758690900,1758692700,long,112219.5,112582.59399999998,112037.95300000001,112582.59399999998,Target,2.0,289.49,14764.2
1758701100,1758701400,long,112548.5,112406.7685,112406.7685,112831.96299999999,SL,-1.0,-147.64,14616.55
1758705600,1758706500,long,112505.5,112711.95849999998,112402.27075000001,112711.95849999998,Target,2.0,292.33,14908.88
1758708000,1758711300,long,112709.5,112848.81324999999,112570.18675000001,112988.12649999998,SL,1.0,149.09,15057.97
1758712500,1758713700,long,113047.0,112874.03475,112874.03475,113392.93049999999,SL,-1.0,-150.58,14907.39
1758714600,1758722100,long,113011.5,112831.55600000001,112831.55600000001,113371.38799999998,SL,-1.0,-149.07,14758.32
1758735600,1758735900,long,113861.5,113672.1355,113672.1355,114240.22899999999,SL,-1.0,-147.58,14610.74
1758736800,1758737400,long,113774.5,113595.67375,113595.67375,114132.1525,SL,-1.0,-146.11,14464.63
1758739500,1758745200,short,113541.5,113541.5,113746.34474999999,113131.81050000002,SL,0.0,0.0,14464.63
1758749400,1758750000,long,113521.5,113420.26150000001,113420.26150000001,113723.97699999998,SL,-1.0,-144.65,14319.98
1758757500,1758758400,short,113184.0,113360.65199999999,113360.65199999999,112830.69600000003,SL,-1.0,-143.2,14176.78
1758763800,1758764100,short,113061.0,112830.3825,113291.6175,112599.76500000001,SL,1.0,141.77,14318.55
1758772500,1758772800,short,112364.5,112504.72425,112504.72425,112084.0515,SL,-1.0,-143.19,14175.37
1758783000,1758784800,short,111573.5,111801.37275,111801.37275,111117.75450000001,SL,-1.0,-141.75,14033.61
1758791700,1758792300,long,111816.5,112009.33975,111623.66025,112202.1795,SL,1.0,140.34,14173.95
1758828300,1758828600,long,109813.5,109576.1845,109576.1845,110288.131,SL,-1.0,-141.74,14032.21
1758833400,1758834300,short,109031.0,109391.6685,109391.6685,108309.663,SL,-1.0,-140.32,13891.89
1758838500,1758843000,long,109436.5,109207.86875000001,109207.86875000001,109893.76249999998,SL,-1.0,-138.92,13752.97
1758846300,1758846600,long,109326.0,109095.425,109095.425,109787.15,SL,-1.0,-137.53,13615.44
1758851400,1758853800,long,109670.0,109457.244,109457.244,110095.51199999999,SL,-1.0,-136.15,13479.28
1758857400,1758858600,short,109376.0,109543.24424999999,109543.24424999999,109041.51150000002,SL,-1.0,-134.79,13344.49
1758865200,1758865500,short,109410.5,109241.2375,109579.7625,109071.975,SL,1.0,133.44,13477.94
1758865800,1758867000,short,109268.0,109069.79425,109466.20575,108871.58850000001,SL,1.0,134.78,13612.72
1758872100,1758873300,short,109234.0,109234.0,109599.77249999999,108502.45500000002,SL,0.0,0.0,13612.72
1758878400,1758879300,long,109639.0,109451.247,109451.247,110014.506,SL,-1.0,-136.13,13476.59
1758882000,1758882600,short,109120.5,108862.338,109378.662,108604.176,SL,1.0,134.77,13611.35
1758883500,1758887400,short,108710.5,109152.549,109152.549,107826.402,SL,-1.0,-136.11,13475.24
1758903000,1758904200,long,109161.0,109389.99325,108932.00675,109618.9865,SL,1.0,134.75,13609.99
1758905700,1758907200,long,109369.0,109530.13124999999,109207.86875000001,109691.26249999998,SL,1.0,136.1,13746.09
1758909900,1758910500,long,109864.0,110072.35525,109655.64475,110280.71049999999,SL,1.0,137.46,13883.55
1758910800,1758912000,long,109952.0,109952.0,109722.61125,110410.7775,SL,0.0,0.0,13883.55
1758920100,1758921000,long,109193.5,109314.56349999999,109072.43650000001,109435.62699999998,SL,1.0,138.84,14022.39
1758921900,1758965100,long,109418.0,109083.93075,109083.93075,110086.1385,SL,-1.0,-140.22,13882.17
1758988500,1758993300,long,109361.0,109218.86325000001,109218.86325000001,109645.27349999998,SL,-1.0,-138.82,13743.34
1759006200,1759008900,short,109353.0,109420.18274999999,109420.18274999999,109218.63450000001,SL,-1.0,-137.43,13605.91
1759021200,1759021500,long,109607.0,109457.244,109457.244,109906.51199999999,SL,-1.0,-136.06,13469.85
1759023900,1759041600,short,109379.5,109379.5,109529.23724999999,109080.02550000002,SL,0.0,0.0,13469.85
1759057200,1759058400,short,109331.5,109251.3215,109411.6785,109171.14300000001,SL,1.0,134.7,13604.55
1759059900,1759060500,short,109234.5,109360.15275,109360.15275,108983.19450000001,SL,-1.0,-136.05,13468.5
1759071000,1759071300,long,109652.5,109764.7975,109540.2025,109877.095,SL,1.0,134.69,13603.19
1759086900,1759090200,short,110176.5,110351.148,110351.148,109827.204,SL,-1.0,-136.03,13467.16
1759095600,1759096500,short,110616.5,110728.83674999999,110728.83674999999,110391.82650000002,SL,-1.0,-134.67,13332.49
1759101900,1759106100,long,112064.5,112064.5,111869.0375,112455.42499999999,SL,0.0,0.0,13332.49
1759107900,1759109100,long,112250.5,112063.94,112063.94,112623.62,SL,-1.0,-133.32,13199.16
1759114800,1759117800,short,111631.0,111763.35375,111763.35375,111366.29250000001,SL,-1.0,-131.99,13067.17
1759119900,1759122300,long,111791.0,111647.14850000001,111647.14850000001,112078.70299999998,SL,-1.0,-130.67,12936.5
1759127100,1759128300,long,111761.5,111610.167,111610.167,112064.166,SL,-1.0,-129.36,12807.13
1759130400,1759131300,short,111588.5,111751.34775,111751.34775,111262.8045,SL,-1.0,-128.07,12679.06
1759138200,1759142100,long,112072.0,112072.0,111951.996,112312.008,SL,0.0,0.0,12679.06
1759143300,1759143900,long,112103.0,111953.99500000001,111953.99500000001,112401.00999999998,SL,-1.0,-126.79,12552.27
1759155300,1759156800,long,113484.0,114022.27149999997,113214.86425000001,114022.27149999997,Target,2.0,251.05,12803.32
1759157100,1759158600,long,113875.0,113875.0,113586.67825000001,114451.64349999998,SL,0.0,0.0,12803.32
1759166100,1759175100,long,113749.5,114296.033,113476.2335,114296.033,Target,2.0,256.07,13059.38
1759178400,1759180200,long,114356.0,114158.39225,114158.39225,114751.21549999999,SL,-1.0,-130.59,12928.79
1759183500,1759186800,short,114121.0,114282.11249999999,114282.11249999999,113798.77500000002,SL,-1.0,-129.29,12799.5
1759190100,1759191300,long,114270.0,114128.40725,114128.40725,114553.18549999999,SL,-1.0,-128.0,12671.51
1759205700,1759206600,short,114265.5,114160.8435,114370.1565,114056.187,SL,1.0,126.72,12798.22
1759206900,1759209600,short,114150.5,114009.883,114291.117,113869.266,SL,1.0,127.98,12926.2
1759213500,1759214100,short,113870.0,114012.47774999999,114012.47774999999,113585.04450000002,SL,-1.0,-129.26,12796.94
1759218000,1759221000,short,113768.5,113352.58050000001,113976.45975,113352.58050000001,Target,2.0,255.94,13052.88
1759222800,1759224900,short,113411.5,113032.956,113600.772,113032.956,Target,2.0,261.06,13313.94
1759225200,1759225500,short,113185.0,112817.68800000002,113368.65599999999,112817.68800000002,Target,2.0,266.28,13580.22
1759226400,1759229400,short,112780.0,113013.4785,113013.4785,112313.043,SL,-1.0,-135.8,13444.41
1759232700,1759233600,long,112964.0,112964.0,112829.557,113232.886,SL,0.0,0.0,13444.41
1759238700,1759239300,long,113111.5,113303.488,112919.512,113495.476,SL,1.0,134.44,13578.86
1759256100,1759258200,long,113311.5,113501.58899999999,113121.41100000001,113691.67799999999,SL,1.0,135.79,13714.65
1759260900,1759261500,long,113944.5,114156.8945,113732.1055,114369.28899999999,SL,1.0,137.15,13851.79
1759262100,1759263000,long,114289.5,114089.9265,114089.9265,114688.647,SL,-1.0,-138.52,13713.28
1759270200,1759276800,short,114081.5,114081.5,114385.16399999999,113474.17200000002,SL,0.0,0.0,13713.28
1759283100,1759290300,long,114343.5,114113.91450000001,114113.91450000001,114802.67099999997,SL,-1.0,-137.13,13576.14
1759290600,1759291200,short,114283.0,114283.0,114444.69374999999,113959.61250000002,SL,0.0,0.0,13576.14
1759302000,1759302300,short,114203.0,114365.154,114365.154,113878.69200000001,SL,-1.0,-135.76,13440.38
1759306800,1759307100,long,114548.0,114702.2255,114393.7745,114856.451,SL,1.0,134.4,13574.78
1759307700,1759308300,long,115069.0,115575.80975,114562.19025,116082.6195,SL,1.0,135.75,13710.53
1759308900,1759327500,long,116112.5,116845.21875,115379.78125,117577.9375,SL,1.0,137.11,13847.64
1759330800,1759332300,long,117227.0,117501.00575,116952.99425,117775.0115,SL,1.0,138.48,13986.11
1759334700,1759335000,long,117386.0,117731.272,117213.364,117731.272,Target,2.0,279.72,14265.84
1759340700,1759341000,short,117254.5,116982.76625,117526.23375,116711.0325,SL,1.0,142.66,14408.49
1759347600,1759348500,long,117455.0,117313.31400000001,117313.31400000001,117738.37199999997,SL,-1.0,-144.08,14264.41
1759362300,1759362900,long,118178.0,118383.01599999999,117972.98400000001,118588.03199999998,SL,1.0,142.64,14407.05
1759371600,1759377000,long,118685.0,118685.0,118422.25925,119210.4815,SL,0.0,0.0,14407.05
1759384500,1759386900,short,118329.5,118568.2545,118568.2545,117851.99100000001,SL,-1.0,-144.07,14262.98
1759389000,1759389600,long,118632.5,118473.7335,118473.7335,118950.033,SL,-1.0,-142.63,14120.35
1759392600,1759393500,short,118387.5,118595.76825,118595.76825,117970.96350000001,SL,-1.0,-141.2,13979.15
1759397400,1759398300,long,118626.5,118740.286,118512.714,118854.07199999999,SL,1.0,139.79,14118.94
1759398600,1759403400,long,118703.0,118507.71650000001,118507.71650000001,119093.56699999998,SL,-1.0,-141.19,13977.75
1759407300,1759408500,long,118857.0,119071.85075,118642.14925,119286.7015,SL,1.0,139.78,14117.53
1759408800,1759410900,long,119142.0,118888.02625000001,118888.02625000001,119649.94749999998,SL,-1.0,-141.18,13976.35
1759412100,1759414200,long,119262.0,119262.0,118930.00525,119925.9895,SL,0.0,0.0,13976.35
1759418100,1759421400,long,119010.0,120205.47149999999,118412.26425000001,120205.47149999999,Target,2.0,279.53,14255.88
1759425900,1759427700,short,119537.5,119838.88949999999,119838.88949999999,118934.72100000002,SL,-1.0,-142.56,14113.32
1759432200,1759432800,long,120650.0,120650.0,120303.31825000001,121343.36349999998,SL,0.0,0.0,14113.32
1759436400,1759439400,short,120650.0,120650.0,120909.92474999999,120130.15050000002,SL,0.0,0.0,14113.32
1759443900,1759446000,short,120238.0,120238.0,120445.19249999999,119823.61500000002,SL,0.0,0.0,14113.32
1759449600,1759450200,long,120502.5,120221.85900000001,120221.85900000001,121063.78199999998,SL,-1.0,-141.13,13972.19
1759452900,1759454400,short,120147.5,120147.5,120305.62275,119831.25450000001,SL,0.0,0.0,13972.19
1759462800,1759465800,long,120205.0,120071.93400000001,120071.93400000001,120471.13199999998,SL,-1.0,-139.72,13832.47
1759469400,1759470600,short,119942.5,119806.49075000001,120078.50924999999,119670.48150000002,SL,1.0,138.32,13970.79
1759485300,1759487100,long,120267.5,120418.58824999999,120116.41175000001,120569.67649999997,SL,1.0,139.71,14110.5
1759488300,1759489500,long,120374.0,120374.0,120268.8355,120584.329,SL,0.0,0.0,14110.5
1759505700,1759506600,long,121478.5,121828.09474999999,121128.90525000001,122177.68949999998,SL,1.0,141.11,14251.61
1759526100,1759527000,short,122335.5,122225.30775,122445.69225,122115.11550000001,SL,1.0,142.52,14394.12
1759527300,1759527600,short,122250.0,122133.8475,122366.1525,122017.695,SL,1.0,143.94,14538.06
1759537500,1759541400,short,122134.5,121996.39425000001,122272.60574999999,121858.28850000002,SL,1.0,145.38,14683.44
1759553100,1759554600,long,122396.5,122533.1605,122259.8395,122669.821,SL,1.0,146.83,14830.28
1759554900,1759555500,long,122509.5,122680.2,122338.8,122850.9,SL,1.0,148.3,14978.58
1759560900,1759564500,short,122443.5,122302.23825000001,122584.76174999999,122160.97650000002,SL,1.0,149.79,15128.37
1759566600,1759568700,short,122357.5,122357.5,122531.73525,122009.0295,SL,0.0,0.0,15128.37
1759570800,1759572000,short,122311.5,122221.32975,122401.67025,122131.15950000001,SL,1.0,151.28,15279.65
1759578300,1759582800,short,122012.0,122144.04149999999,122144.04149999999,121747.91700000002,SL,-1.0,-152.8,15126.85
1759589400,1759589700,short,122200.0,121972.74750000003,122313.62624999999,121972.74750000003,Target,2.0,302.54,15429.39
1759590900,1759605600,short,121829.0,121829.0,122159.049,121168.902,SL,0.0,0.0,15429.39
1759609800,1759611000,long,122003.5,121878.03050000001,121878.03050000001,122254.43899999998,SL,-1.0,-154.29,15275.1
1759616400,1759617000,long,122158.0,122263.05699999999,122052.94300000001,122368.11399999997,SL,1.0,152.75,15427.85
1759627500,1759628400,short,122204.0,122348.64374999999,122348.64374999999,121914.71250000002,SL,-1.0,-154.28,15273.57
1759631700,1759632300,long,122854.5,123928.87849999999,122317.31075,123928.87849999999,Target,2.0,305.47,15579.04
1759638000,1759638900,long,123885.5,124132.84999999999,123638.15000000001,124380.19999999998,SL,1.0,155.79,15734.83
1759642200,1759645200,long,125251.0,124837.55,124837.55,126077.9,SL,-1.0,-157.35,15577.48
1759657500,1759709700,short,123111.5,124071.0045,124071.0045,121192.49100000001,SL,-1.0,-155.77,15421.71
1759727700,1759728300,short,123328.0,123594.7665,123594.7665,122794.467,SL,-1.0,-154.22,15267.49
1759729200,1759729500,short,123435.5,123642.79049999999,123642.79049999999,123020.91900000002,SL,-1.0,-152.67,15114.82
1759744800,1759748400,long,123884.5,123884.5,123700.61875000001,124252.26249999998,SL,0.0,0.0,15114.82
1759750200,1759750500,long,123914.0,124066.41175,123761.58825,124218.8235,SL,1.0,151.15,15265.96
1759755300,1759757100,long,124474.5,124738.1365,124210.8635,125001.77299999999,SL,1.0,152.66,15418.62
1759779000,1759779600,long,125663.0,125362.2875,125362.2875,126264.42499999999,SL,-1.0,-154.19,15264.44
1759782000,1759785600,short,125308.5,124773.98700000002,125575.75649999999,124773.98700000002,Target,2.0,305.29,15569.73
1759787700,1759788000,short,124909.0,125032.48499999999,125032.48499999999,124662.03000000003,SL,-1.0,-155.7,15414.03
1759792200,1759792800,short,124964.0,124792.46350000001,125135.53649999999,124620.92700000003,SL,1.0,154.14,15568.17
1759794000,1759795200,short,124764.5,124764.5,124902.92025,124487.65950000001,SL,0.0,0.0,15568.17
1759796700,1759797900,short,124651.0,124878.90825,124878.90825,124195.18350000001,SL,-1.0,-155.68,15412.49
1759800300,1759804200,short,124568.0,124568.0,124925.43149999999,123853.13700000002,SL,0.0,0.0,15412.49
1759804800,1759805700,short,124511.5,124367.7035,124655.2965,124223.907,SL,1.0,154.12,15566.61
1759806000,1759807200,short,124362.0,124362.0,124546.242,123993.516,SL,0.0,0.0,15566.61
1759819200,1759824900,short,123830.0,123551.47675,124108.52325,123272.9535,SL,1.0,155.67,15722.28
1759830900,1759831200,long,124089.5,123967.48525000001,123967.48525000001,124333.52949999998,SL,-1.0,-157.22,15565.06
1759832100,1759835400,long,124148.0,124148.0,123930.50375,124582.9925,SL,0.0,0.0,15565.06
1759846200,1759849500,short,123336.5,121973.54400000002,124017.97799999999,121973.54400000002,Target,2.0,311.3,15876.36
1759851300,1759851600,short,122031.0,121695.8475,122366.1525,121360.695,SL,1.0,158.76,16035.12
1759854300,1759854600,short,121476.5,121476.5,121755.34724999999,120918.80550000002,SL,0.0,0.0,16035.12
1759857000,1759860000,short,121572.5,120913.65900000001,121901.9205,120913.65900000001,Target,2.0,320.7,16355.82
1759866000,1759866600,long,121440.5,121730.60549999999,121150.39450000001,122020.71099999998,SL,1.0,163.56,16519.38
1759866900,1759870800,long,121541.5,121852.14575,121230.85425,122162.79149999999,SL,1.0,165.19,16684.57
1759871700,1759873200,long,122108.5,121848.04550000001,121848.04550000001,122629.40899999999,SL,-1.0,-166.85,16517.73
1759883700,1759884000,short,121536.0,121780.35974999999,121780.35974999999,121047.28050000002,SL,-1.0,-165.18,16352.55
1759910700,1759911600,long,121572.5,121806.19975,121338.80025,122039.8995,SL,1.0,163.53,16516.08
1759922100,1759923900,long,123013.5,122705.11675,122705.11675,123630.2665,SL,-1.0,-165.16,16350.92
1759943700,1759944300,long,123296.5,123704.97475,122888.02525,124113.44949999999,SL,1.0,163.51,16514.43
1759945800,1759947600,long,123867.5,123532.20300000001,123532.20300000001,124538.09399999998,SL,-1.0,-165.14,16349.28
1759949400,1759950000,long,123760.5,123310.81375,123310.81375,124659.8725,SL,-1.0,-163.49,16185.79
1759950300,1759965900,short,123393.5,123393.5,123831.38475,122517.7305,SL,0.0,0.0,16185.79
1759971900,1759972500,short,122793.5,122586.03025000001,123000.96974999999,122378.56050000002,SL,1.0,161.86,16347.65
1759972800,1759975500,short,122546.5,122122.80300000001,122758.3485,122122.80300000001,Target,2.0,326.95,16674.6
1759976700,1759980000,short,121961.5,121961.5,122350.64474999999,121183.21050000002,SL,0.0,0.0,16674.6
1759990500,1759991400,short,121887.5,122120.52974999999,122120.52974999999,121421.44050000003,SL,-1.0,-166.75,16507.85
1759994400,1759995300,short,121927.0,121808.0075,122045.9925,121689.01500000001,SL,1.0,165.08,16672.93
1759995600,1759996200,short,121755.5,121938.43874999999,121938.43874999999,121389.62250000003,SL,-1.0,-166.73,16506.2
1759998000,1759998300,short,121634.5,121329.56075,121939.43925,121024.62150000001,SL,1.0,165.06,16671.26
1759999500,1760000400,short,121406.0,121406.0,121644.79199999999,120928.41600000003,SL,0.0,0.0,16671.26
1760006400,1760009100,long,121988.5,122721.18299999999,121622.1585,122721.18299999999,Target,2.0,333.43,17004.69
1760009400,1760011800,long,122670.5,122954.72374999999,122386.27625000001,123238.94749999998,SL,1.0,170.05,17174.74
1760014800,1760015400,long,123496.5,123218.36,123218.36,124052.78,SL,-1.0,-171.75,17002.99
1760019900,1760021400,short,121939.0,121274.729,122603.271,120610.45800000001,SL,1.0,170.03,17173.02
1760042400,1760042700,long,120924.5,120924.5,120782.07875,121209.3425,SL,0.0,0.0,17173.02
1760046000,1760048100,long,121292.5,121455.09525,121129.90475,121617.6905,SL,1.0,171.73,17344.75
1760056200,1760060400,long,121720.5,121536.70125000001,121536.70125000001,122088.09749999997,SL,-1.0,-173.45,17171.3
1760061900,1760063400,short,121497.5,121263.66475000001,121731.33524999999,121029.82950000002,SL,1.0,171.71,17343.01
1760076000,1760079000,long,121572.0,121401.269,121401.269,121913.462,SL,-1.0,-173.43,17169.58
1760082000,1760083200,short,121105.5,121105.5,121364.65199999999,120587.19600000003,SL,0.0,0.0,17169.58
1760088000,1760089500,long,121537.5,121537.5,121397.27100000001,121817.95799999998,SL,0.0,0.0,17169.58
1760092500,1760093400,short,121266.0,121463.7015,121463.7015,120870.59700000001,SL,-1.0,-171.7,16997.89
1760108100,1760108400,short,121151.0,120643.65600000002,121404.67199999999,120643.65600000002,Target,2.0,339.96,17337.85
1760108700,1760110200,short,120420.0,118565.71350000001,121347.14325,118565.71350000001,Target,2.0,346.76,17684.6
1760110500,1760113500,short,119199.5,119199.5,119759.84999999999,118078.80000000002,SL,0.0,0.0,17684.6
1760119200,1760123100,short,117536.5,117229.60775000001,117843.39224999999,116922.71550000002,SL,1.0,176.85,17861.45
1760128200,1760129400,long,116968.5,116616.6625,116616.6625,117672.17499999999,SL,-1.0,-178.61,17682.84
1760136000,1760139900,long,113058.0,114113.02949999999,112002.97050000001,115168.05899999998,SL,1.0,176.83,17859.66
1760145600,1760145900,short,111908.5,111321.35400000002,112202.07299999999,111321.35400000002,Target,2.0,357.19,18216.86
1760147700,1760148300,short,111140.0,111884.9145,111884.9145,109650.171,SL,-1.0,-182.17,18034.69
1760162400,1760166000,long,112500.0,111941.50125,111941.50125,113616.9975,SL,-1.0,-180.35,17854.34
1760175900,1760181300,long,111753.5,111753.5,111372.78575000001,112514.92849999998,SL,0.0,0.0,17854.34
1760230500,1760231700,short,109650.0,110010.47774999999,110010.47774999999,108929.04450000002,SL,-1.0,-178.54,17675.8
1760235300,1760237400,long,110256.0,109758.59325,109758.59325,111250.81349999999,SL,-1.0,-176.76,17499.04
1760238600,1760239200,long,110235.0,110893.96049999999,109905.51975,110893.96049999999,Target,2.0,349.98,17849.02
1760247000,1760250300,long,111466.5,111975.76749999999,111211.86625,111975.76749999999,Target,2.0,356.98,18206.0
1760266500,1760267700,long,111627.5,111627.5,111400.27200000001,112081.95599999998,SL,0.0,0.0,18206.0
1760271000,1760272500,long,111974.0,111723.61025000001,111723.61025000001,112474.77949999998,SL,-1.0,-182.06,18023.94
1760275500,1760275800,short,111708.5,111474.55675,111942.44325,111240.6135,SL,1.0,180.24,18204.18
1760277600,1760280300,short,111312.5,111835.38974999999,111835.38974999999,110266.72050000002,SL,-1.0,-182.04,18022.14
1760284800,1760285100,long,113184.5,113776.44499999998,112888.52750000001,113776.44499999998,Target,2.0,360.44,18382.58
1760287200,1760287500,long,113721.5,114087.70599999999,113355.29400000001,114453.91199999998,SL,1.0,183.83,18566.41
1760288700,1760291400,long,114211.5,113766.58825,113766.58825,115101.3235,SL,-1.0,-185.66,18380.74
1760293500,1760294100,short,113876.5,113876.5,114252.09749999999,113125.30500000002,SL,0.0,0.0,18380.74
1760294400,1760295300,short,113774.0,113774.0,114018.48074999999,113285.03850000002,SL,0.0,0.0,18380.74
1760315700,1760318400,short,115142.5,115489.21574999999,115489.21574999999,114449.06850000002,SL,-1.0,-183.81,18196.94
1760329500,1760336100,short,114621.0,114979.96125,114979.96125,113903.07750000001,SL,-1.0,-181.97,18014.97
1760339700,1760346600,long,115309.0,114924.00925,114924.00925,116078.9815,SL,-1.0,-180.15,17834.82
1760351700,1760353200,short,114845.0,114631.99975,115058.00025,114418.9995,SL,1.0,178.35,18013.16
1760353500,1760353800,short,114740.5,114492.53450000001,114988.46549999999,114244.56900000002,SL,1.0,180.13,18193.3
1760354700,1760355000,short,114366.0,114101.21325,114630.78675,113836.4265,SL,1.0,181.93,18375.23
1760358600,1760359500,long,114340.0,114584.57625,114095.42375,114829.1525,SL,1.0,183.75,18558.98
1760359800,1760360100,long,114484.5,114297.82250000001,114297.82250000001,114857.85499999998,SL,-1.0,-185.59,18373.39
1760363700,1760365200,long,115108.5,114478.732,114478.732,116368.036,SL,-1.0,-183.73,18189.66
1760367300,1760370600,short,114099.0,114621.78224999999,114621.78224999999,113053.43550000002,SL,-1.0,-181.9,18007.76
1760381400,1760383200,long,115168.5,115454.96974999999,114882.03025000001,115741.43949999998,SL,1.0,180.08,18187.84
1760384700,1760386200,long,115561.0,115561.0,115374.78375,115933.4325,SL,0.0,0.0,18187.84
1760389200,1760396400,long,115573.5,115341.80025,115341.80025,116036.8995,SL,-1.0,-181.88,18005.96
1760398800,1760399100,short,115294.0,115149.80975,115438.19025,115005.6195,SL,1.0,180.06,18186.02
1760406600,1760406900,short,114412.0,114262.24775000001,114561.75224999999,114112.49550000002,SL,1.0,181.86,18367.88
1760407800,1760408700,short,114081.0,114081.0,114306.12449999999,113630.75100000002,SL,0.0,0.0,18367.88
1760411100,1760411400,short,113576.5,113357.63075000001,113795.36924999999,113138.76150000002,SL,1.0,183.68,18551.56
1760412300,1760418300,short,113281.5,113281.5,113702.32274999999,112439.85450000002,SL,0.0,0.0,18551.56
1760434800,1760435100,short,111613.0,111320.07500000001,111905.92499999999,111027.15000000002,SL,1.0,185.52,18737.07
1760447400,1760447700,short,110686.0,110686.0,111006.4755,110045.049,SL,0.0,0.0,18737.07
1760460600,1760460900,long,112740.0,112222.36075,112222.36075,113775.27849999999,SL,-1.0,-187.37,18549.7
1760466300,1760466900,long,113328.0,112954.4945,112954.4945,114075.011,SL,-1.0,-185.5,18364.21
1760475600,1760476200,long,112911.5,112703.12025,112703.12025,113328.25949999999,SL,-1.0,-183.64,18180.57
1760477400,1760479200,long,112881.0,113126.34599999999,112635.65400000001,113371.69199999998,SL,1.0,181.81,18362.37
1760482800,1760486100,long,113059.5,113059.5,112766.58850000001,113645.32299999997,SL,0.0,0.0,18362.37
1760505300,1760505900,long,112501.0,112213.865,112213.865,113075.26999999999,SL,-1.0,-183.62,18178.75
1760506800,1760508900,long,112375.0,112085.42925,112085.42925,112954.1415,SL,-1.0,-181.79,17996.96
1760514900,1760515800,long,112491.5,112697.67074999999,112285.32925000001,112903.84149999998,SL,1.0,179.97,18176.93
1760516400,1760517000,long,112887.5,113153.83875,112621.16125,113420.17749999999,SL,1.0,181.77,18358.7
1760517300,1760518800,long,113080.0,112824.5595,112824.5595,113590.881,SL,-1.0,-183.59,18175.11
1760522700,1760524800,short,112354.5,112354.5,112661.80274999999,111739.89450000002,SL,0.0,0.0,18175.11
1760533500,1760535000,short,111550.0,111275.61575000001,111824.38424999999,111001.23150000002,SL,1.0,181.75,18356.86
1760535900,1760537100,short,111439.0,112027.98599999999,112027.98599999999,110261.02800000002,SL,-1.0,-183.57,18173.29
1760553900,1760556900,long,111189.0,111189.0,110888.02825,111790.9435,SL,0.0,0.0,18173.29
1760560500,1760577000,short,110967.5,110967.5,111508.22624999999,109886.04750000002,SL,0.0,0.0,18173.29
1760583300,1760584800,long,111489.5,111489.5,111205.3695,112057.761,SL,0.0,0.0,18173.29
1760589900,1760590200,short,111412.0,111114.49500000002,111560.75249999999,111114.49500000002,Target,2.0,363.47,18536.76
