entry_time,exit_time,direction,entry,exit,sl,target,exit_reason,pnl_r,pnl_dollars,equity_after
1755525900,1755531300,short,115006.0,115758.8505,115758.8505,113500.299,SL,-1.0,-95.49,9453.25
1755546000,1755552000,short,116238.0,116628.78525,116628.78525,115456.4295,SL,-1.0,-94.53,9358.72
1755558600,1755563400,short,116415.0,115892.5605,116937.4395,115370.12100000001,SL,1.0,93.59,9452.31
1755565800,1755567900,long,116453.5,115860.54075,115860.54075,117639.4185,SL,-1.0,-94.52,9357.78
1755580500,1755582600,long,115182.5,114923.5095,114923.5095,115700.481,SL,-1.0,-93.58,9264.21
1755582900,1755595800,short,114974.5,115448.19524999999,115448.19524999999,114027.10950000002,SL,-1.0,-92.64,9171.56
1755608100,1755608400,short,115361.5,115594.26825,115594.26825,114895.96350000001,SL,-1.0,-91.72,9079.85
1755608700,1755610800,long,115561.5,115177.88225000001,115177.88225000001,116328.73549999998,SL,-1.0,-90.8,8989.05
1755611400,1755628800,short,114943.5,113009.64750000002,115910.42624999999,113009.64750000002,Target,2.0,179.78,9168.83
1755632700,1755653700,long,113384.5,112668.63750000001,112668.63750000001,114816.22499999998,SL,-1.0,-91.69,9077.14
1755654000,1755658200,short,112564.5,113421.6825,113421.6825,110850.13500000001,SL,-1.0,-90.77,8986.37
1755676500,1755678300,short,113491.0,113814.37874999999,113814.37874999999,112844.24250000002,SL,-1.0,-89.86,8896.51
1755678600,1755689400,long,113807.0,113289.82675000001,113289.82675000001,114841.34649999999,SL,-1.0,-88.97,8807.54
1755692100,1755697500,long,113800.0,112968.4875,112968.4875,115463.025,SL,-1.0,-88.08,8719.47
1755701400,1755795600,long,113732.0,112256.34375,112256.34375,116683.3125,SL,-1.0,-87.19,8632.27
1755803400,1755804000,long,112675.5,112121.91100000001,112121.91100000001,113782.67799999999,SL,-1.0,-86.32,8545.95
1755804600,1755809700,short,112220.5,112756.34999999999,112756.34999999999,111148.80000000002,SL,-1.0,-85.46,8460.49
1755810000,1755828900,long,112411.5,113304.52099999998,111964.98950000001,113304.52099999998,Target,2.0,169.21,8629.7
1755835500,1755843600,short,112996.5,113333.13824999999,113333.13824999999,112323.22350000002,SL,-1.0,-86.3,8543.4
1755845400,1755865800,short,112923.5,111934.1385,113418.18075,111934.1385,Target,2.0,170.87,8714.27
1755868200,1755871200,long,112219.0,112832.8305,111605.1695,113446.661,SL,1.0,87.14,8801.41
1755891300,1755894000,short,116639.5,116946.44399999999,116946.44399999999,116025.61200000002,SL,-1.0,-88.01,8713.4
1755894300,1755912900,long,116946.0,116423.759,116423.759,117990.48199999999,SL,-1.0,-87.13,8626.26
1755925200,1755937500,long,115903.0,115615.66325000001,115615.66325000001,116477.67349999998,SL,-1.0,-86.26,8540.0
1755968400,1755985200,long,114979.5,114979.5,114686.12825000001,115566.24349999998,SL,0.0,0.0,8540.0
1755987300,1755998700,long,115220.0,115220.0,114910.01625,115839.9675,SL,0.0,0.0,8540.0
1755999000,1755999600,short,115258.5,115453.19774999999,115453.19774999999,114869.10450000002,SL,-1.0,-85.4,8454.6
1756000200,1756003800,long,115482.0,115086.92775,115086.92775,116272.1445,SL,-1.0,-84.55,8370.06
1756009800,1756013700,long,115211.0,114933.50450000001,114933.50450000001,115765.99099999998,SL,-1.0,-83.7,8286.36
1756021500,1756022400,long,114973.0,114794.57400000001,114794.57400000001,115329.85199999998,SL,-1.0,-82.86,8203.49
1756028700,1756031400,long,115000.5,114592.675,114592.675,115816.15,SL,-1.0,-82.03,8121.46
1756048500,1756051200,long,114678.5,114366.28825000001,114366.28825000001,115302.92349999998,SL,-1.0,-81.21,8040.24
1756059600,1756063800,long,114811.0,114236.853,114236.853,115959.294,SL,-1.0,-80.4,7959.84
1756064400,1756153800,short,112664.0,110478.10375000001,114849.89624999999,108292.20750000002,SL,1.0,79.6,8039.44
1756161300,1756163400,long,110386.5,109797.57375000001,109797.57375000001,111564.35249999998,SL,-1.0,-80.39,7959.04
1756163700,1756169100,short,110016.5,109423.22275,110609.77725,108829.9455,SL,1.0,79.59,8038.63
1756173300,1756173900,long,109622.0,109811.24375,109432.75625,110000.48749999999,SL,1.0,80.39,8119.02
1756176900,1756180800,short,109581.0,109959.9525,109959.9525,108823.095,SL,-1.0,-81.19,8037.83
1756190400,1756193400,short,110005.0,110354.1495,110354.1495,109306.701,SL,-1.0,-80.38,7957.45
1756194300,1756207800,long,110280.0,109666.63925000001,109666.63925000001,111506.72149999999,SL,-1.0,-79.57,7877.88
1756212300,1756215900,long,110490.0,109528.20850000001,109528.20850000001,112413.58299999998,SL,-1.0,-78.78,7799.1
1756216200,1756217400,short,109381.0,110265.105,110265.105,107612.79000000001,SL,-1.0,-77.99,7721.11
1756218600,1756222500,long,110164.5,109642.1515,109642.1515,111209.19699999999,SL,-1.0,-77.21,7643.9
1756222800,1756233300,short,109649.0,110592.26849999999,110592.26849999999,107762.46300000002,SL,-1.0,-76.44,7567.46
1756254000,1756257000,short,111656.0,111407.57575,111904.42425,111159.1515,SL,1.0,75.67,7643.13
1756267200,1756278900,long,111384.5,110838.05325000001,110838.05325000001,112477.39349999998,SL,-1.0,-76.43,7566.7
1756286700,1756302300,long,110934.5,111515.20449999999,110353.79550000001,112095.90899999999,SL,1.0,75.67,7642.37
1756321500,1756322700,short,112034.0,112034.0,112491.2175,111119.565,SL,0.0,0.0,7642.37
1756327800,1756451400,long,112283.0,110815.06475,110815.06475,115218.87049999999,SL,-1.0,-76.42,7565.94
1756464000,1756470600,long,109961.0,110519.7365,109681.63175,110519.7365,Target,2.0,151.32,7717.26
1756475100,1756480500,short,109680.5,108639.667,110721.333,107598.834,SL,1.0,77.17,7794.44
1756486200,1756486800,long,108543.0,108543.0,108387.77900000001,108853.44199999998,SL,0.0,0.0,7794.44
1756487400,1756494600,short,108386.0,108386.0,108840.89325,107476.21350000001,SL,0.0,0.0,7794.44
1756495500,1756497900,long,108589.0,107825.56025000001,107825.56025000001,110115.87949999998,SL,-1.0,-77.94,7716.49
1756498200,1756541100,short,107804.0,108648.29699999999,108648.29699999999,106115.40600000002,SL,-1.0,-77.16,7639.33
1756548600,1756548900,short,108603.0,108581.71500000001,108624.28499999999,108560.43000000002,SL,1.0,76.39,7715.72
1756551600,1756567200,short,108391.5,108726.336,108726.336,107721.82800000001,SL,-1.0,-77.16,7638.56
1756576500,1756596300,short,108673.5,108673.5,108864.405,108291.69,SL,0.0,0.0,7638.56
1756611600,1756613400,short,109234.5,108985.1955,109359.15225,108985.1955,Target,2.0,152.77,7791.33
1756624200,1756634100,long,108766.0,108433.75600000001,108433.75600000001,109430.48799999998,SL,-1.0,-77.91,7713.42
1756650900,1756656000,long,108415.0,108660.112,108169.888,108905.22399999999,SL,1.0,77.13,7790.55
1756670700,1756679100,short,108918.5,109140.04275,109140.04275,108475.41450000001,SL,-1.0,-77.91,7712.65
1756680300,1756683300,short,108812.0,108365.89825000001,109258.10174999999,107919.79650000003,SL,1.0,77.13,7789.78
1756705200,1756713600,long,107927.0,109444.22199999998,107168.38900000001,109444.22199999998,Target,2.0,155.8,7945.57
1756722300,1756730100,short,109004.5,109004.5,109754.84999999999,107503.80000000002,SL,0.0,0.0,7945.57
1756737600,1756743600,short,109005.0,109005.0,109342.644,108329.712,SL,0.0,0.0,7945.57
1756750200,1756759200,long,108927.5,108527.20925,108527.20925,109728.0815,SL,-1.0,-79.46,7866.12
1756767900,1756781700,long,108548.5,109940.40649999998,107852.54675000001,109940.40649999998,Target,2.0,157.32,8023.44
1756791900,1756793100,short,110086.0,110294.61975,110294.61975,109668.7605,SL,-1.0,-80.23,7943.2
1756797900,1756802400,short,110125.0,110496.72075,110496.72075,109381.55850000001,SL,-1.0,-79.43,7863.77
1756803000,1756812000,long,110542.0,109948.49825,109948.49825,111729.00349999999,SL,-1.0,-78.64,7785.13
1756820700,1756966800,long,110437.5,110437.5,108946.4995,113419.50099999999,SL,0.0,0.0,7785.13
1756974000,1756980600,long,110596.0,110920.1635,110271.8365,111244.32699999999,SL,1.0,77.85,7862.99
1756984200,1756988100,short,110668.5,111039.99225,111039.99225,109925.51550000001,SL,-1.0,-78.63,7784.36
1756989900,1756994700,short,110581.5,110013.95325,111149.04675,109446.40650000001,SL,1.0,77.84,7862.2
1757007000,1757024700,long,109771.5,110695.864,109309.318,110695.864,Target,2.0,157.24,8019.44
1757030700,1757037600,short,110743.0,111122.53349999999,111122.53349999999,109983.93300000002,SL,-1.0,-80.19,7939.25
1757064300,1757075400,short,112290.0,112667.80575,112667.80575,111534.3885,SL,-1.0,-79.39,7859.86
1757082000,1757507400,short,111400.0,113340.14175,113340.14175,107519.71650000001,SL,-1.0,-78.6,7781.26
1757520900,1757524200,short,113711.0,113956.95,113956.95,113219.1,SL,-1.0,-77.81,7703.44
1757524800,1757525100,long,113869.0,113541.70075,113541.70075,114523.5985,SL,-1.0,-77.03,7626.41
1757525700,1757553300,short,113543.0,114115.029,114115.029,112398.94200000001,SL,-1.0,-76.26,7550.15
1757556600,1757558100,short,113884.0,113884.0,114068.50575,113514.9885,SL,0.0,0.0,7550.15
1757560800,1757562900,long,113987.0,114247.39175,113726.60825,114507.78349999999,SL,1.0,75.5,7625.65
1757568300,1757568900,short,113945.0,114248.59575,114248.59575,113337.80850000001,SL,-1.0,-76.26,7549.39
1757569200,1757581800,long,114246.0,113866.53825000001,113866.53825000001,115004.92349999998,SL,-1.0,-75.49,7473.9
1757587500,1757592600,long,114007.0,114216.42725,113797.57275,114425.85449999999,SL,1.0,74.74,7548.64
1757595000,1757598000,short,114070.0,114070.0,114563.253,113083.494,SL,0.0,0.0,7548.64
1757599200,1757640600,long,114588.0,115594.81899999999,113581.18100000001,116601.63799999998,SL,1.0,75.49,7624.12
1757642400,1757685600,short,115340.5,115340.5,115865.904,114289.69200000001,SL,0.0,0.0,7624.12
1757688900,1757694600,short,115073.0,115369.65599999999,115369.65599999999,114479.68800000002,SL,-1.0,-76.24,7547.88
1757709000,1757815500,short,115982.0,115982.0,116670.306,114605.388,SL,0.0,0.0,7547.88
1757818200,1757828100,short,115807.5,115807.5,116139.54075,115143.4185,SL,0.0,0.0,7547.88
1757832000,1757838900,short,115714.5,115900.42125,115900.42125,115342.6575,SL,-1.0,-75.48,7472.4
1757849400,1757857500,short,115816.5,115193.43000000002,116128.03499999999,115193.43000000002,Target,2.0,149.45,7621.85
1757867700,1757886000,long,115398.0,116022.14349999998,115085.92825000001,116022.14349999998,Target,2.0,152.44,7774.29
1757892000,1757906100,short,115489.0,115489.0,116090.01599999999,114286.96800000002,SL,0.0,0.0,7774.29
1757919900,1757923200,short,116075.0,115681.79500000001,116468.20499999999,115288.59000000003,SL,1.0,77.74,7852.03
1757936400,1757940900,long,115141.5,114645.14875000001,114645.14875000001,116134.20249999998,SL,-1.0,-78.52,7773.51
1757943600,1757943900,long,114653.5,114653.5,114579.6815,114801.13699999999,SL,0.0,0.0,7773.51
1757947500,1757949300,long,114883.5,114368.28725000001,114368.28725000001,115913.92549999998,SL,-1.0,-77.74,7695.78
1757952900,1757963400,long,114820.5,115168.265,114472.735,115516.03,SL,1.0,76.96,7772.73
1757976300,1757984700,short,115205.5,115205.5,115483.71299999999,114649.07400000002,SL,0.0,0.0,7772.73
1757986500,1757987700,long,115361.5,114987.47750000001,114987.47750000001,116109.54499999998,SL,-1.0,-77.73,7695.01
1757994000,1757996100,long,115331.5,114977.48250000001,114977.48250000001,116039.53499999997,SL,-1.0,-76.95,7618.06
1758012000,1758030600,short,115576.0,114698.043,116014.9785,114698.043,Target,2.0,152.36,7770.42
1758037500,1758038700,long,115326.5,115724.49299999999,114928.50700000001,116122.48599999998,SL,1.0,77.7,7848.12
1758058500,1758077400,short,116642.0,116960.95125,116960.95125,116004.0975,SL,-1.0,-78.48,7769.64
1758079800,1758085200,short,116487.0,116487.0,116805.37349999999,115850.25300000003,SL,0.0,0.0,7769.64
1758086700,1758088500,long,116504.0,116947.55924999999,116060.44075000001,117391.11849999998,SL,1.0,77.7,7847.34
1758097500,1758105300,short,116951.5,116355.30900000001,117249.5955,116355.30900000001,Target,2.0,156.95,8004.28
1758131100,1758131700,long,115991.5,115478.73175,115478.73175,117017.03649999999,SL,-1.0,-80.04,7924.24
1758133500,1758134700,short,115715.5,115044.83600000001,116386.16399999999,114374.17200000002,SL,1.0,79.24,8003.48
1758137700,1758150300,long,115632.0,116935.038,114980.481,116935.038,Target,2.0,160.07,8163.55
1758155100,1758157800,short,116129.0,116553.2475,116553.2475,115280.505,SL,-1.0,-81.64,8081.92
1758158100,1758165000,long,116566.5,117387.71399999998,116155.89300000001,117387.71399999998,Target,2.0,161.64,8243.55
1758173700,1758204900,short,117210.0,117638.28975,117638.28975,116353.42050000001,SL,-1.0,-82.44,8161.12
1758209700,1758212100,short,117325.5,117695.8185,117695.8185,116584.86300000001,SL,-1.0,-81.61,8079.51
1758217200,1758219300,short,117408.5,117800.871,117800.871,116623.758,SL,-1.0,-80.8,7998.71
1758224100,1758240900,short,117260.0,117260.0,117831.38625,116117.22750000001,SL,0.0,0.0,7998.71
1758241800,1758252900,long,117186.5,116913.51400000001,116913.51400000001,117732.47199999998,SL,-1.0,-79.99,7918.73
1758267600,1758275100,long,116919.0,116591.675,116591.675,117573.65,SL,-1.0,-79.19,7839.54
1758290400,1758293100,long,116233.0,116002.9695,116002.9695,116693.06099999999,SL,-1.0,-78.4,7761.14
1758299700,1758301500,long,115880.0,115880.0,115689.12650000001,116261.74699999997,SL,0.0,0.0,7761.14
